source_file,function_type,function_label,n,E2,ldpc_code_rate,ebno_db,channel_uses_per_bfc_decision,parallel_bfc_rate,frames,stopping_mode,coded_false_positive_count,coded_negative_trials,coded_false_negative_count,coded_positive_trials,coded_fpr,coded_fnr,coded_max_fpr_fnr,coded_fp_plus_fn_over_trials,coded_max_ci95_lower,coded_max_ci95_upper,coded_max_zero_event_upper95,uncoded_false_positive_count,uncoded_negative_trials,uncoded_false_negative_count,uncoded_positive_trials,uncoded_fpr,uncoded_fnr,uncoded_max_fpr_fnr,uncoded_fp_plus_fn_over_trials,uncoded_max_ci95_lower,uncoded_max_ci95_upper,uncoded_max_zero_event_upper95,noiseless_false_positive_count,noiseless_negative_trials,noiseless_false_negative_count,noiseless_positive_trials,noiseless_fpr,noiseless_fnr,noiseless_max_fpr_fnr,noiseless_fp_plus_fn_over_trials,noiseless_max_ci95_lower,noiseless_max_ci95_upper,noiseless_max_zero_event_upper95
results/noisy_channel_confirmatory_bp/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p1p3.mat,exact-threshold,Exact threshold,42,0.1,0.5,1.3,84.0466926070039,0.0879548878543584,2500,fixed_frames,6452,963750,329,963750,0.006694682230869,0.000341374837872892,0.006694682230869,0.00351802853437095,0.00653904699252606,0.00686065055818012,NaN,6414,963750,831928,963750,0.00665525291828794,0.863219714656291,0.863219714656291,0.434937483787289,0.862558936813096,0.863920717781742,NaN,6454,963750,0,963750,0.00669675745784695,0,0.00669675745784695,0.00334837872892348,0.00654325176577524,0.00686581009192113,NaN
results/noisy_channel_confirmatory_bp/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p1p4.mat,exact-threshold,Exact threshold,42,0.1,0.5,1.4,84.0466926070039,0.0879548878543584,2500,fixed_frames,6454,963750,0,963750,0.00669675745784695,0,0.00669675745784695,0.00334837872892348,0.00652543612719672,0.00686061496510549,NaN,6325,963750,821356,963750,0.00656290531776913,0.852250064850843,0.852250064850843,0.429406485084306,0.851559695096263,0.852938948526245,NaN,6454,963750,0,963750,0.00669675745784695,0,0.00669675745784695,0.00334837872892348,0.00652962715860052,0.00686492919763546,NaN
results/noisy_channel_confirmatory_bp/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p1p5.mat,exact-threshold,Exact threshold,42,0.1,0.5,1.5,84.0466926070039,0.0879548878543584,2500,fixed_frames,6451,963750,381,963750,0.00669364461738003,0.000395330739299611,0.00669364461738003,0.00354448767833982,0.00653269251521113,0.00685559056964593,NaN,6247,963750,811005,963750,0.00648197146562905,0.841509727626459,0.841509727626459,0.423995849546044,0.840778917310334,0.842191605135038,NaN,6454,963750,0,963750,0.00669675745784695,0,0.00669675745784695,0.00334837872892348,0.00653995567397963,0.00685338020540426,NaN
results/noisy_channel_confirmatory_bp/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p1p6.mat,exact-threshold,Exact threshold,42,0.1,0.5,1.6,84.0466926070039,0.0879548878543584,2500,fixed_frames,6454,963750,0,963750,0.00669675745784695,0,0.00669675745784695,0.00334837872892348,0.00654525909700742,0.0068546667455275,NaN,6468,963750,799459,963750,0.00671128404669261,0.82952944228275,0.82952944228275,0.418120363164721,0.828775246564185,0.830215401855195,NaN,6454,963750,0,963750,0.00669675745784695,0,0.00669675745784695,0.00334837872892348,0.00653359452493702,0.00685632228034971,NaN
results/noisy_channel_confirmatory_bp/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p1p7.mat,exact-threshold,Exact threshold,42,0.1,0.5,1.7,84.0466926070039,0.0879548878543584,2500,fixed_frames,6454,963750,0,963750,0.00669675745784695,0,0.00669675745784695,0.00334837872892348,0.00653697176339483,0.00685671357137447,NaN,6565,963750,787106,963750,0.00681193255512322,0.816711802853437,0.816711802853437,0.41176186770428,0.815932230122067,0.817481341289679,NaN,6454,963750,0,963750,0.00669675745784695,0,0.00669675745784695,0.00334837872892348,0.00653501180826205,0.00686168104441156,NaN
results/noisy_channel_confirmatory_bp/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p1p8.mat,exact-threshold,Exact threshold,42,0.1,0.5,1.8,84.0466926070039,0.0879548878543584,2500,fixed_frames,6454,963750,0,963750,0.00669675745784695,0,0.00669675745784695,0.00334837872892348,0.006531715916531,0.00685751639412302,NaN,6504,963750,774444,963750,0.00674863813229572,0.803573540856031,0.803573540856031,0.405161089494163,0.802758576323102,0.804358811267249,NaN,6454,963750,0,963750,0.00669675745784695,0,0.00669675745784695,0.00334837872892348,0.00653919626616251,0.00685777967320485,NaN
results/noisy_channel_confirmatory_bp/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p1p9.mat,exact-threshold,Exact threshold,42,0.1,0.5,1.9,84.0466926070039,0.0879548878543584,2500,fixed_frames,6454,963750,13,963750,0.00669675745784695,1.34889753566796e-05,0.00669675745784695,0.00335512321660182,0.00652679878678328,0.00685329487325814,NaN,6477,963750,760958,963750,0.00672062256809339,0.789580285343709,0.789580285343709,0.398150453955901,0.788750809383872,0.790383683515316,NaN,6454,963750,0,963750,0.00669675745784695,0,0.00669675745784695,0.00334837872892348,0.00652951875796995,0.00685031714623383,NaN
results/noisy_channel_confirmatory_bp/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p2p0.mat,exact-threshold,Exact threshold,42,0.1,0.5,2,84.0466926070039,0.0879548878543584,2500,fixed_frames,6454,963750,0,963750,0.00669675745784695,0,0.00669675745784695,0.00334837872892348,0.00653772446515894,0.00686063632090595,NaN,6499,963750,747580,963750,0.00674345006485084,0.775699092088197,0.775699092088197,0.391221271076524,0.774837659979372,0.776550212858235,NaN,6454,963750,0,963750,0.00669675745784695,0,0.00669675745784695,0.00334837872892348,0.00653198024322417,0.00685352243037008,NaN
results/noisy_channel_confirmatory_bp/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p2p1.mat,exact-threshold,Exact threshold,42,0.1,0.5,2.1,84.0466926070039,0.0879548878543584,2500,fixed_frames,6456,963750,724,963750,0.0066988326848249,0.000751232166018158,0.0066988326848249,0.00372503242542153,0.00653381824218811,0.00686866632703775,NaN,6300,963750,731773,963750,0.00653696498054475,0.759297535667964,0.759297535667964,0.382917250324254,0.75847932038845,0.760129817713602,NaN,6454,963750,0,963750,0.00669675745784695,0,0.00669675745784695,0.00334837872892348,0.00653603587711962,0.00686174512243333,NaN
results/noisy_channel_confirmatory_bp/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p2p2.mat,exact-threshold,Exact threshold,42,0.1,0.5,2.2,84.0466926070039,0.0879548878543584,2500,fixed_frames,6454,963750,0,963750,0.00669675745784695,0,0.00669675745784695,0.00334837872892348,0.00654335360880582,0.00685053750051882,NaN,6357,963750,716862,963750,0.00659610894941634,0.743825680933852,0.743825680933852,0.375210894941634,0.742954973463448,0.744695884952998,NaN,6454,963750,0,963750,0.00669675745784695,0,0.00669675745784695,0.00334837872892348,0.00653502537017629,0.00686352836198757,NaN
results/noisy_channel_confirmatory_bp/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p2p3.mat,exact-threshold,Exact threshold,42,0.1,0.5,2.3,84.0466926070039,0.0879548878543584,2500,fixed_frames,6454,963750,0,963750,0.00669675745784695,0,0.00669675745784695,0.00334837872892348,0.00654596389292384,0.00685853264754924,NaN,6402,963750,701675,963750,0.00664280155642023,0.728067444876783,0.728067444876783,0.367355123216602,0.727112281488122,0.728946691237507,NaN,6454,963750,0,963750,0.00669675745784695,0,0.00669675745784695,0.00334837872892348,0.00652951198305004,0.00684827745069759,NaN
results/noisy_channel_confirmatory_bp/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p2p4.mat,exact-threshold,Exact threshold,42,0.1,0.5,2.4,84.0466926070039,0.0879548878543584,2500,fixed_frames,6454,963750,0,963750,0.00669675745784695,0,0.00669675745784695,0.00334837872892348,0.00654220056591851,0.00685352243037008,NaN,6385,963750,685226,963750,0.00662516212710765,0.710999740596628,0.710999740596628,0.358812451361868,0.710084129527098,0.711911222250468,NaN,6454,963750,0,963750,0.00669675745784695,0,0.00669675745784695,0.00334837872892348,0.00652444592014609,0.00685705509822254,NaN
results/noisy_channel_confirmatory_bp/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p2p5.mat,exact-threshold,Exact threshold,42,0.1,0.5,2.5,84.0466926070039,0.0879548878543584,2500,fixed_frames,6454,963750,0,963750,0.00669675745784695,0,0.00669675745784695,0.00334837872892348,0.00652862342750655,0.00685746658684101,NaN,6531,963750,668369,963750,0.00677665369649805,0.69350869001297,0.69350869001297,0.350142671854734,0.692597177159541,0.694402335810047,NaN,6454,963750,0,963750,0.00669675745784695,0,0.00669675745784695,0.00334837872892348,0.00653731770741456,0.00685786506535673,NaN
results/noisy_channel_confirmatory_bp/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p2p6.mat,exact-threshold,Exact threshold,42,0.1,0.5,2.6,84.0466926070039,0.0879548878543584,2500,fixed_frames,6454,963750,0,963750,0.00669675745784695,0,0.00669675745784695,0.00334837872892348,0.00653585955009546,0.00685974107097461,NaN,6354,963750,650029,963750,0.00659299610894942,0.674478858625162,0.674478858625162,0.340535927367056,0.673494417195929,0.675397119386399,NaN,6454,963750,0,963750,0.00669675745784695,0,0.00669675745784695,0.00334837872892348,0.00653484906968154,0.00685873902964926,NaN
results/noisy_channel_confirmatory_bp/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p0p5.mat,rank,Rank,40,0.1,0.5,0.5,80,0.199115730107962,2500,fixed_frames,17,1012500,978013,1012500,1.67901234567901e-05,0.965938765432099,0.965938765432099,0.482977777777778,0.965380740740741,0.966435555555556,NaN,19,1012500,939916,1012500,1.87654320987654e-05,0.928312098765432,0.928312098765432,0.464165432098765,0.927826172839506,0.928795061728395,NaN,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.58024691358025e-05,3.45679012345679e-05,NaN
results/noisy_channel_confirmatory_bp/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p0p6.mat,rank,Rank,40,0.1,0.5,0.6,80,0.199115730107962,2500,fixed_frames,17,1012500,934892,1012500,1.67901234567901e-05,0.92335012345679,0.92335012345679,0.461683456790123,0.920185679012346,0.92634962962963,NaN,18,1012500,933617,1012500,1.77777777777778e-05,0.922090864197531,0.922090864197531,0.461054320987654,0.921593086419753,0.922604444444444,NaN,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.48148148148148e-05,3.45679012345679e-05,NaN
results/noisy_channel_confirmatory_bp/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p0p7.mat,rank,Rank,40,0.1,0.5,0.7,80,0.199115730107962,2500,fixed_frames,17,1012500,561871,1012500,1.67901234567901e-05,0.554934320987654,0.554934320987654,0.277475555555556,0.541361975308642,0.568987654320988,NaN,17,1012500,926757,1012500,1.67901234567901e-05,0.915315555555556,0.915315555555556,0.457666172839506,0.914744691358025,0.915837037037037,NaN,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.48148148148148e-05,3.45679012345679e-05,NaN
results/noisy_channel_confirmatory_bp/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p0p8.mat,rank,Rank,40,0.1,0.5,0.8,80,0.199115730107962,2500,fixed_frames,24,1012500,35358,1012500,2.37037037037037e-05,0.0349214814814815,0.0349214814814815,0.0174725925925926,0.0299723456790123,0.0401728395061728,NaN,24,1012500,918280,1012500,2.37037037037037e-05,0.906943209876543,0.906943209876543,0.453483456790123,0.906399012345679,0.907509135802469,NaN,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.58024691358025e-05,3.45679012345679e-05,NaN
results/noisy_channel_confirmatory_bp/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p0p9.mat,rank,Rank,40,0.1,0.5,0.9,80,0.199115730107962,2500,fixed_frames,25,1012500,407,1012500,2.46913580246914e-05,0.000401975308641975,0.000401975308641975,0.000213333333333333,1.77777777777778e-05,0.00120296296296296,NaN,24,1012500,911379,1012500,2.37037037037037e-05,0.900127407407407,0.900127407407407,0.450075555555556,0.899547654320988,0.900716049382716,NaN,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.58024691358025e-05,3.45679012345679e-05,NaN
results/noisy_channel_confirmatory_bp/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p0.mat,rank,Rank,40,0.1,0.5,1,80,0.199115730107962,2500,fixed_frames,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.58024691358025e-05,3.45679012345679e-05,NaN,28,1012500,901727,1012500,2.76543209876543e-05,0.890594567901235,0.890594567901235,0.445311111111111,0.890032592592593,0.891214814814815,NaN,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.48148148148148e-05,3.55555555555556e-05,NaN
results/noisy_channel_confirmatory_bp/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p1.mat,rank,Rank,40,0.1,0.5,1.1,80,0.199115730107962,2500,fixed_frames,25,1012500,377,1012500,2.46913580246914e-05,0.000372345679012346,0.000372345679012346,0.000198518518518519,1.67901234567901e-05,0.00111703703703704,NaN,21,1012500,893064,1012500,2.07407407407407e-05,0.882038518518519,0.882038518518519,0.44102962962963,0.881402469135802,0.882614320987654,NaN,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.58024691358025e-05,3.45679012345679e-05,NaN
results/noisy_channel_confirmatory_bp/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p2.mat,rank,Rank,40,0.1,0.5,1.2,80,0.199115730107962,2500,fixed_frames,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.48148148148148e-05,3.55555555555556e-05,NaN,25,1012500,883061,1012500,2.46913580246914e-05,0.872159012345679,0.872159012345679,0.436091851851852,0.871524938271605,0.872795061728395,NaN,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.58024691358025e-05,3.45679012345679e-05,NaN
results/noisy_channel_confirmatory_bp/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p3.mat,rank,Rank,40,0.1,0.5,1.3,80,0.199115730107962,2500,fixed_frames,25,1012500,1126,1012500,2.46913580246914e-05,0.0011120987654321,0.0011120987654321,0.000568395061728395,2.37037037037037e-05,0.00255111111111111,NaN,24,1012500,872871,1012500,2.37037037037037e-05,0.862094814814815,0.862094814814815,0.431059259259259,0.861443950617284,0.862732839506173,NaN,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.58024691358025e-05,3.45679012345679e-05,NaN
results/noisy_channel_confirmatory_bp/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p4.mat,rank,Rank,40,0.1,0.5,1.4,80,0.199115730107962,2500,fixed_frames,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.58024691358025e-05,3.45679012345679e-05,NaN,27,1012500,861533,1012500,2.66666666666667e-05,0.850896790123457,0.850896790123457,0.425461728395062,0.850217283950617,0.851588148148148,NaN,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.58024691358025e-05,3.45679012345679e-05,NaN
results/noisy_channel_confirmatory_bp/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p5.mat,rank,Rank,40,0.1,0.5,1.5,80,0.199115730107962,2500,fixed_frames,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.58024691358025e-05,3.45679012345679e-05,NaN,22,1012500,849450,1012500,2.17283950617284e-05,0.838962962962963,0.838962962962963,0.419492345679012,0.838229135802469,0.839647407407407,NaN,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.48148148148148e-05,3.45679012345679e-05,NaN
results/noisy_channel_confirmatory_bp/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p6.mat,rank,Rank,40,0.1,0.5,1.6,80,0.199115730107962,2500,fixed_frames,25,1012500,5,1012500,2.46913580246914e-05,4.93827160493827e-06,2.46913580246914e-05,1.48148148148148e-05,1.58024691358025e-05,3.45679012345679e-05,NaN,26,1012500,837035,1012500,2.5679012345679e-05,0.826701234567901,0.826701234567901,0.413363456790123,0.825933827160494,0.827438024691358,NaN,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.58024691358025e-05,3.45679012345679e-05,NaN
results/noisy_channel_confirmatory_bp/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p7.mat,rank,Rank,40,0.1,0.5,1.7,80,0.199115730107962,2500,fixed_frames,25,1012500,46,1012500,2.46913580246914e-05,4.54320987654321e-05,4.54320987654321e-05,3.50617283950617e-05,1.67901234567901e-05,0.000136296296296296,NaN,24,1012500,824434,1012500,2.37037037037037e-05,0.814255802469136,0.814255802469136,0.40713975308642,0.813467654320988,0.815035061728395,NaN,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.58024691358025e-05,3.45679012345679e-05,NaN
results/noisy_channel_confirmatory_bp/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p8.mat,rank,Rank,40,0.1,0.5,1.8,80,0.199115730107962,2500,fixed_frames,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.48148148148148e-05,3.45679012345679e-05,NaN,20,1012500,810746,1012500,1.97530864197531e-05,0.800736790123457,0.800736790123457,0.400378271604938,0.799934814814815,0.801495308641975,NaN,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.48148148148148e-05,3.45679012345679e-05,NaN
results/noisy_channel_confirmatory_bp/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p9.mat,rank,Rank,40,0.1,0.5,1.9,80,0.199115730107962,2500,fixed_frames,25,1012500,6,1012500,2.46913580246914e-05,5.92592592592593e-06,2.46913580246914e-05,1.53086419753086e-05,1.58024691358025e-05,3.45679012345679e-05,NaN,22,1012500,796156,1012500,2.17283950617284e-05,0.786326913580247,0.786326913580247,0.393174320987654,0.785552592592593,0.787087407407407,NaN,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.58024691358025e-05,3.45679012345679e-05,NaN
results/noisy_channel_confirmatory_bp/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p2p0.mat,rank,Rank,40,0.1,0.5,2,80,0.199115730107962,2500,fixed_frames,25,1012500,1,1012500,2.46913580246914e-05,9.87654320987654e-07,2.46913580246914e-05,1.28395061728395e-05,1.58024691358025e-05,3.45679012345679e-05,NaN,15,1012500,781298,1012500,1.48148148148148e-05,0.771652345679012,0.771652345679012,0.385833580246914,0.770902716049383,0.772434567901235,NaN,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.48148148148148e-05,3.45679012345679e-05,NaN
results/noisy_channel_confirmatory_bp/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p2p1.mat,rank,Rank,40,0.1,0.5,2.1,80,0.199115730107962,2500,fixed_frames,25,1012500,31,1012500,2.46913580246914e-05,3.06172839506173e-05,3.06172839506173e-05,2.76543209876543e-05,1.77777777777778e-05,9.18518518518518e-05,NaN,27,1012500,765340,1012500,2.66666666666667e-05,0.755891358024691,0.755891358024691,0.377959012345679,0.755000493827161,0.756695308641975,NaN,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.58024691358025e-05,3.45679012345679e-05,NaN
results/noisy_channel_confirmatory_bp/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p2p2.mat,rank,Rank,40,0.1,0.5,2.2,80,0.199115730107962,2500,fixed_frames,25,1012500,1,1012500,2.46913580246914e-05,9.87654320987654e-07,2.46913580246914e-05,1.28395061728395e-05,1.48148148148148e-05,3.45679012345679e-05,NaN,21,1012500,749455,1012500,2.07407407407407e-05,0.740202469135802,0.740202469135802,0.370111604938272,0.739373827160494,0.741060740740741,NaN,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.58024691358025e-05,3.45679012345679e-05,NaN
results/noisy_channel_confirmatory_bp/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p2p3.mat,rank,Rank,40,0.1,0.5,2.3,80,0.199115730107962,2500,fixed_frames,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.58024691358025e-05,3.45679012345679e-05,NaN,24,1012500,732629,1012500,2.37037037037037e-05,0.723584197530864,0.723584197530864,0.361803950617284,0.722712098765432,0.724490864197531,NaN,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.58024691358025e-05,3.45679012345679e-05,NaN
results/noisy_channel_confirmatory_bp/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p2p4.mat,rank,Rank,40,0.1,0.5,2.4,80,0.199115730107962,2500,fixed_frames,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.58024691358025e-05,3.45679012345679e-05,NaN,18,1012500,714949,1012500,1.77777777777778e-05,0.706122469135802,0.706122469135802,0.35307012345679,0.705228641975309,0.707081481481482,NaN,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.58024691358025e-05,3.45679012345679e-05,NaN
results/noisy_channel_confirmatory_bp/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p2p5.mat,rank,Rank,40,0.1,0.5,2.5,80,0.199115730107962,2500,fixed_frames,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.58024691358025e-05,3.45679012345679e-05,NaN,16,1012500,696211,1012500,1.58024691358025e-05,0.687615802469136,0.687615802469136,0.343815802469136,0.686720987654321,0.68849975308642,NaN,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.58024691358025e-05,3.45679012345679e-05,NaN
results/noisy_channel_confirmatory_bp/waterfall/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p2p6.mat,rank,Rank,40,0.1,0.5,2.6,80,0.199115730107962,2500,fixed_frames,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.58024691358025e-05,3.55555555555556e-05,NaN,22,1012500,678655,1012500,2.17283950617284e-05,0.670276543209877,0.670276543209877,0.335149135802469,0.66936,0.671172345679012,NaN,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.58024691358025e-05,3.35802469135802e-05,NaN
