experiment,family,n_t,m,K,T,S,bound,G,padding,R_c,payload_rate,n_eff,R_eff,unpacked_rate,packing_gain,ebno_db,frames,frame_errors,fer,fer_lower95,fer_upper95,fpr,fnr,noiseless_fpr,fpr_lower95,fpr_upper95,fnr_lower95,fnr_upper95,max_error,max_lower95,max_upper95,fp_count,fn_count,negative_trials,positive_trials,bad_frame_given_negative,bad_frame_given_positive,zero_frame_upper95,fpr_zero_upper95,fnr_zero_upper95,diagnostic_fp_envelope,runtime_hours,seed,source
rate_pareto,id,40,1310720,65536,1048576,1,0.062499046325683594,972,0,0.6,0.6,66.66666666666667,0.3048289214233104,0.0003136100014643111,972,1.5,2500,1,0.0004,1.0127071914576963e-05,0.002226620698675696,2.469135802469136e-06,0.00014156378600823044,2.469135802469136e-06,0.0,5.761316872427983e-06,0.0,0.00042469135802469137,0.00014156378600823044,8.23045267489712e-07,0.00042469135802469137,3,172,1215000,1215000,0.0004,0.0004,0.0011975752431599648,0.0011975752431599648,0.0011975752431599648,0.06289904632568359,5.1409903508333334,102555592,results/evidence/noisy/rate_pareto/id/n_40/Rc_0p6/points/result_n_40_awgn_ebno_p1p5.mat
rate_pareto,id,40,1310720,65536,1048576,1,0.062499046325683594,972,0,0.6,0.6,66.66666666666667,0.3048289214233104,0.0003136100014643111,972,2,2500,0,0.0,0,0.001474463690359561,2.469135802469136e-06,0.0,2.469135802469136e-06,0.0,5.761316872427983e-06,0,0,2.469135802469136e-06,0.0,5.761316872427983e-06,3,0,1215000,1215000,0.0,0.0,0.0011975752431599648,0.0011975752431599648,0.0011975752431599648,0.062499046325683594,4.5127076125,103060092,results/evidence/noisy/rate_pareto/id/n_40/Rc_0p6/points/result_n_40_awgn_ebno_p2p0.mat
rate_pareto,id,40,1310720,65536,1048576,1,0.062499046325683594,972,0,0.6,0.6,66.66666666666667,0.3048289214233104,0.0003136100014643111,972,2.5,2500,0,0.0,0,0.001474463690359561,2.469135802469136e-06,0.0,2.469135802469136e-06,0.0,5.761316872427983e-06,0,0,2.469135802469136e-06,0.0,5.761316872427983e-06,3,0,1215000,1215000,0.0,0.0,0.0011975752431599648,0.0011975752431599648,0.0011975752431599648,0.062499046325683594,4.118465575555556,103564592,results/evidence/noisy/rate_pareto/id/n_40/Rc_0p6/points/result_n_40_awgn_ebno_p2p5.mat
rate_pareto,id,40,1310720,65536,1048576,1,0.062499046325683594,1080,0,0.6666666666666666,0.6666666666666666,60.0,0.33869880158145604,0.0003136100014643111,1080,1,2500,2500,1.0,0.9985255363096405,1,2.222222222222222e-06,0.9271814814814815,2.222222222222222e-06,0.0,5.185185185185185e-06,0.9266,0.9277474074074074,0.9271814814814815,0.9266,0.9277474074074074,3,1251695,1350000,1350000,1.0,1.0,0.0011975752431599648,0.001197575243159965,0.001197575243159965,1,11.856458049722223,102051092,results/evidence/noisy/rate_pareto/id/n_40/Rc_0p6667/points/result_n_40_awgn_ebno_p1p0.mat
rate_pareto,id,40,1310720,65536,1048576,1,0.062499046325683594,1080,0,0.6666666666666666,0.6666666666666666,60.0,0.33869880158145604,0.0003136100014643111,1080,1.5,2500,2493,0.9972,0.9942394912264854,0.9988735367100187,7.407407407407407e-07,0.5734259259259259,2.222222222222222e-06,0.0,2.222222222222222e-06,0.5687777777777778,0.5780185185185185,0.5734259259259259,0.5687777777777778,0.5780185185185185,1,774125,1350000,1350000,0.9972,0.9972,0.0011975752431599648,0.001197575243159965,0.001197575243159965,1,9.886666192777778,102555592,results/evidence/noisy/rate_pareto/id/n_40/Rc_0p6667/points/result_n_40_awgn_ebno_p1p5.mat
rate_pareto,id,40,1310720,65536,1048576,1,0.062499046325683594,1080,0,0.6666666666666666,0.6666666666666666,60.0,0.33869880158145604,0.0003136100014643111,1080,2,2500,19,0.0076,0.004581717699861556,0.0118430031948544,2.222222222222222e-06,0.000502962962962963,2.222222222222222e-06,0.0,5.185185185185185e-06,0.0001637037037037037,0.0009481481481481482,0.000502962962962963,0.0001637037037037037,0.0009481481481481482,3,679,1350000,1350000,0.0076,0.0076,0.0011975752431599648,0.001197575243159965,0.001197575243159965,0.07009904632568359,5.2606531302777775,103060092,results/evidence/noisy/rate_pareto/id/n_40/Rc_0p6667/points/result_n_40_awgn_ebno_p2p0.mat
rate_pareto,id,40,1310720,65536,1048576,1,0.062499046325683594,1080,0,0.6666666666666666,0.6666666666666666,60.0,0.33869880158145604,0.0003136100014643111,1080,2.5,2500,6,0.0024,0.0008812510816910453,0.005216417099908342,2.222222222222222e-06,0.0004037037037037037,2.222222222222222e-06,0.0,5.185185185185185e-06,1.4814814814814815e-06,0.0012059259259259258,0.0004037037037037037,2.222222222222222e-06,0.0012059259259259258,3,545,1350000,1350000,0.0024,0.0024,0.0011975752431599648,0.001197575243159965,0.001197575243159965,0.0648990463256836,4.615850619166666,103564592,results/evidence/noisy/rate_pareto/id/n_40/Rc_0p6667/points/result_n_40_awgn_ebno_p2p5.mat
rate_pareto,rank,40,62400,3120,1048576,21,0.06246471405029297,540,0,0.3333333333333333,0.3333333333333333,120.0,0.13274382007197477,0.0002458218890221755,540,1,2500,1,0.0004,1.0127071914576963e-05,0.002226620698675696,2.2222222222222223e-05,0.0003659259259259259,2.2222222222222223e-05,1.1851851851851852e-05,3.4074074074074077e-05,0.0,0.0010977777777777778,0.0003659259259259259,1.3333333333333333e-05,0.0010977777777777778,15,247,675000,675000,0.0004,0.0004,0.0011975752431599648,0.001197575243159965,0.001197575243159965,0.06286471405029297,3.454047090555555,102051092,results/evidence/noisy/rate_pareto/rank/n_40/Rc_0p3333/points/result_n_40_awgn_ebno_p1p0.mat
rate_pareto,rank,40,62400,3120,1048576,21,0.06246471405029297,540,0,0.3333333333333333,0.3333333333333333,120.0,0.13274382007197477,0.0002458218890221755,540,1.5,2500,0,0.0,0,0.001474463690359561,2.2222222222222223e-05,0.0,2.2222222222222223e-05,1.1851851851851852e-05,3.4074074074074077e-05,0,0,2.2222222222222223e-05,1.1851851851851852e-05,3.4074074074074077e-05,15,0,675000,675000,0.0,0.0,0.0011975752431599648,0.001197575243159965,0.001197575243159965,0.06246471405029297,3.370245088611111,102555592,results/evidence/noisy/rate_pareto/rank/n_40/Rc_0p3333/points/result_n_40_awgn_ebno_p1p5.mat
rate_pareto,rank,40,62400,3120,1048576,21,0.06246471405029297,540,0,0.3333333333333333,0.3333333333333333,120.0,0.13274382007197477,0.0002458218890221755,540,2,2500,0,0.0,0,0.001474463690359561,2.2222222222222223e-05,0.0,2.2222222222222223e-05,1.1851851851851852e-05,3.4074074074074077e-05,0,0,2.2222222222222223e-05,1.1851851851851852e-05,3.4074074074074077e-05,15,0,675000,675000,0.0,0.0,0.0011975752431599648,0.001197575243159965,0.001197575243159965,0.06246471405029297,1.4404777938888889,103060092,results/evidence/noisy/rate_pareto/rank/n_40/Rc_0p3333/points/result_n_40_awgn_ebno_p2p0.mat
rate_pareto,rank,40,62400,3120,1048576,21,0.06246471405029297,540,0,0.3333333333333333,0.3333333333333333,120.0,0.13274382007197477,0.0002458218890221755,540,2.5,2500,0,0.0,0,0.001474463690359561,2.2222222222222223e-05,0.0,2.2222222222222223e-05,1.1851851851851852e-05,3.4074074074074077e-05,0,0,2.2222222222222223e-05,1.1851851851851852e-05,3.4074074074074077e-05,15,0,675000,675000,0.0,0.0,0.0011975752431599648,0.001197575243159965,0.001197575243159965,0.06246471405029297,2.1719998302777777,103564592,results/evidence/noisy/rate_pareto/rank/n_40/Rc_0p3333/points/result_n_40_awgn_ebno_p2p5.mat
rate_pareto,rank,40,62400,3120,1048576,21,0.06246471405029297,648,0,0.4,0.4,100.0,0.15929258408636973,0.0002458218890221755,648,1,2500,1,0.0004,1.0127071914576963e-05,0.002226620698675696,1.9753086419753087e-05,0.0004,1.9753086419753087e-05,9.876543209876543e-06,2.962962962962963e-05,0.0,0.0012,0.0004,1.2345679012345678e-05,0.0012,16,324,810000,810000,0.0004,0.0004,0.0011975752431599648,0.0011975752431599648,0.0011975752431599648,0.06286471405029297,3.3289765172222223,102051092,results/evidence/noisy/rate_pareto/rank/n_40/Rc_0p4/points/result_n_40_awgn_ebno_p1p0.mat
rate_pareto,rank,40,62400,3120,1048576,21,0.06246471405029297,648,0,0.4,0.4,100.0,0.15929258408636973,0.0002458218890221755,648,1.5,2500,0,0.0,0,0.001474463690359561,1.9753086419753087e-05,0.0,1.9753086419753087e-05,1.1111111111111112e-05,2.962962962962963e-05,0,0,1.9753086419753087e-05,1.1111111111111112e-05,2.962962962962963e-05,16,0,810000,810000,0.0,0.0,0.0011975752431599648,0.0011975752431599648,0.0011975752431599648,0.06246471405029297,3.00093241,102555592,results/evidence/noisy/rate_pareto/rank/n_40/Rc_0p4/points/result_n_40_awgn_ebno_p1p5.mat
rate_pareto,rank,40,62400,3120,1048576,21,0.06246471405029297,648,0,0.4,0.4,100.0,0.15929258408636973,0.0002458218890221755,648,2,2500,1,0.0004,1.0127071914576963e-05,0.002226620698675696,1.9753086419753087e-05,0.00013703703703703705,1.9753086419753087e-05,1.1111111111111112e-05,2.962962962962963e-05,0.0,0.0004111111111111111,0.00013703703703703705,1.2345679012345678e-05,0.0004111111111111111,16,111,810000,810000,0.0004,0.0004,0.0011975752431599648,0.0011975752431599648,0.0011975752431599648,0.06286471405029297,3.594925290555556,103060092,results/evidence/noisy/rate_pareto/rank/n_40/Rc_0p4/points/result_n_40_awgn_ebno_p2p0.mat
rate_pareto,rank,40,62400,3120,1048576,21,0.06246471405029297,648,0,0.4,0.4,100.0,0.15929258408636973,0.0002458218890221755,648,2.5,2500,0,0.0,0,0.001474463690359561,1.9753086419753087e-05,0.0,1.9753086419753087e-05,9.876543209876543e-06,2.962962962962963e-05,0,0,1.9753086419753087e-05,9.876543209876543e-06,2.962962962962963e-05,16,0,810000,810000,0.0,0.0,0.0011975752431599648,0.0011975752431599648,0.0011975752431599648,0.06246471405029297,3.0755883211111112,103564592,results/evidence/noisy/rate_pareto/rank/n_40/Rc_0p4/points/result_n_40_awgn_ebno_p2p5.mat
rate_pareto,rank,40,62400,3120,1048576,21,0.06246471405029297,810,0,0.5,0.5,80.0,0.19911573010796216,0.0002458218890221755,810,1,2500,0,0.0,0,0.001474463690359561,2.4691358024691357e-05,0.0,2.4691358024691357e-05,1.580246913580247e-05,3.45679012345679e-05,0,0,2.4691358024691357e-05,1.580246913580247e-05,3.45679012345679e-05,25,0,1012500,1012500,0.0,0.0,0.0011975752431599648,0.0011975752431599648,0.0011975752431599648,0.06246471405029297,4.399853225277778,102051092,results/evidence/noisy/rate_pareto/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p0.mat
rate_pareto,rank,40,62400,3120,1048576,21,0.06246471405029297,810,0,0.5,0.5,80.0,0.19911573010796216,0.0002458218890221755,810,1.5,2500,0,0.0,0,0.001474463690359561,2.4691358024691357e-05,0.0,2.4691358024691357e-05,1.580246913580247e-05,3.45679012345679e-05,0,0,2.4691358024691357e-05,1.580246913580247e-05,3.45679012345679e-05,25,0,1012500,1012500,0.0,0.0,0.0011975752431599648,0.0011975752431599648,0.0011975752431599648,0.06246471405029297,2.2864931652777774,102555592,results/evidence/noisy/rate_pareto/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p5.mat
rate_pareto,rank,40,62400,3120,1048576,21,0.06246471405029297,810,0,0.5,0.5,80.0,0.19911573010796216,0.0002458218890221755,810,2,2500,1,0.0004,1.0127071914576963e-05,0.002226620698675696,2.4691358024691357e-05,9.876543209876544e-07,2.4691358024691357e-05,1.580246913580247e-05,3.45679012345679e-05,0.0,2.962962962962963e-06,2.4691358024691357e-05,1.580246913580247e-05,3.45679012345679e-05,25,1,1012500,1012500,0.0004,0.0004,0.0011975752431599648,0.0011975752431599648,0.0011975752431599648,0.06286471405029297,3.6620587602777777,103060092,results/evidence/noisy/rate_pareto/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p2p0.mat
rate_pareto,rank,40,62400,3120,1048576,21,0.06246471405029297,810,0,0.5,0.5,80.0,0.19911573010796216,0.0002458218890221755,810,2.5,2500,0,0.0,0,0.001474463690359561,2.4691358024691357e-05,0.0,2.4691358024691357e-05,1.580246913580247e-05,3.45679012345679e-05,0,0,2.4691358024691357e-05,1.580246913580247e-05,3.45679012345679e-05,25,0,1012500,1012500,0.0,0.0,0.0011975752431599648,0.0011975752431599648,0.0011975752431599648,0.06246471405029297,1.3599674838888889,103564592,results/evidence/noisy/rate_pareto/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p2p5.mat
rate_pareto,rank,40,62400,3120,1048576,21,0.06246471405029297,972,0,0.6,0.6,66.66666666666667,0.23893887612955456,0.0002458218890221755,972,1,2500,2500,1.0,0.9985255363096405,1,2.2222222222222223e-05,0.9598650205761317,2.7160493827160493e-05,1.3991769547325103e-05,3.127572016460905e-05,0.958716049382716,0.9608213991769547,0.9598650205761317,0.958716049382716,0.9608213991769547,27,1166236,1215000,1215000,1.0,1.0,0.0011975752431599648,0.0011975752431599648,0.0011975752431599648,1,10.910397671666667,102051092,results/evidence/noisy/rate_pareto/rank/n_40/Rc_0p6/points/result_n_40_awgn_ebno_p1p0.mat
rate_pareto,rank,40,62400,3120,1048576,21,0.06246471405029297,972,0,0.6,0.6,66.66666666666667,0.23893887612955456,0.0002458218890221755,972,1.5,2500,2,0.0008,9.689839917819219e-05,0.002886856904276735,2.7160493827160493e-05,0.0002131687242798354,2.7160493827160493e-05,1.8930041152263373e-05,3.7037037037037037e-05,0.0,0.0005407407407407407,0.0002131687242798354,2.3045267489711933e-05,0.0005407407407407407,33,259,1215000,1215000,0.0008,0.0008,0.0011975752431599648,0.0011975752431599648,0.0011975752431599648,0.06326471405029296,2.8622169719444446,102555592,results/evidence/noisy/rate_pareto/rank/n_40/Rc_0p6/points/result_n_40_awgn_ebno_p1p5.mat
rate_pareto,rank,40,62400,3120,1048576,21,0.06246471405029297,972,0,0.6,0.6,66.66666666666667,0.23893887612955456,0.0002458218890221755,972,2,2500,1,0.0004,1.0127071914576963e-05,0.002226620698675696,2.7160493827160493e-05,0.0,2.7160493827160493e-05,1.8106995884773663e-05,3.7037037037037037e-05,0,0,2.7160493827160493e-05,1.8106995884773663e-05,3.7037037037037037e-05,33,0,1215000,1215000,0.0004,0.0004,0.0011975752431599648,0.0011975752431599648,0.0011975752431599648,0.06286471405029297,2.736231759722222,103060092,results/evidence/noisy/rate_pareto/rank/n_40/Rc_0p6/points/result_n_40_awgn_ebno_p2p0.mat
rate_pareto,rank,40,62400,3120,1048576,21,0.06246471405029297,972,0,0.6,0.6,66.66666666666667,0.23893887612955456,0.0002458218890221755,972,2.5,2500,0,0.0,0,0.001474463690359561,2.7160493827160493e-05,0.0,2.7160493827160493e-05,1.8106995884773663e-05,3.7037037037037037e-05,0,0,2.7160493827160493e-05,1.8106995884773663e-05,3.7037037037037037e-05,33,0,1215000,1215000,0.0,0.0,0.0011975752431599648,0.0011975752431599648,0.0011975752431599648,0.06246471405029297,2.2876816841666665,103564592,results/evidence/noisy/rate_pareto/rank/n_40/Rc_0p6/points/result_n_40_awgn_ebno_p2p5.mat
rate_pareto,rank,40,62400,3120,1048576,21,0.06246471405029297,1080,0,0.6666666666666666,0.6666666666666666,60.0,0.26548764014394954,0.0002458218890221755,1080,1,2500,2500,1.0,0.9985255363096405,1,1.1111111111111112e-05,0.9185607407407408,2.5185185185185187e-05,5.925925925925926e-06,1.7037037037037038e-05,0.9179466666666667,0.9191607407407407,0.9185607407407408,0.9179466666666667,0.9191607407407407,15,1240057,1350000,1350000,1.0,1.0,0.0011975752431599648,0.001197575243159965,0.001197575243159965,1,13.451719644722221,102051092,results/evidence/noisy/rate_pareto/rank/n_40/Rc_0p6667/points/result_n_40_awgn_ebno_p1p0.mat
rate_pareto,rank,40,62400,3120,1048576,21,0.06246471405029297,1080,0,0.6666666666666666,0.6666666666666666,60.0,0.26548764014394954,0.0002458218890221755,1080,1.5,2500,2493,0.9972,0.9942394912264854,0.9988735367100187,2.5185185185185187e-05,0.5610918518518518,2.5185185185185187e-05,1.6296296296296297e-05,3.4074074074074077e-05,0.5562140740740741,0.56572,0.5610918518518518,0.5562140740740741,0.56572,34,757474,1350000,1350000,0.9972,0.9972,0.0011975752431599648,0.001197575243159965,0.001197575243159965,1,3.598313728055556,102555592,results/evidence/noisy/rate_pareto/rank/n_40/Rc_0p6667/points/result_n_40_awgn_ebno_p1p5.mat
rate_pareto,rank,40,62400,3120,1048576,21,0.06246471405029297,1080,0,0.6666666666666666,0.6666666666666666,60.0,0.26548764014394954,0.0002458218890221755,1080,2,2500,19,0.0076,0.004581717699861556,0.0118430031948544,2.5185185185185187e-05,0.0006111111111111111,2.5185185185185187e-05,1.7037037037037038e-05,3.4074074074074077e-05,0.00025925925925925926,0.0010348148148148148,0.0006111111111111111,0.00025925925925925926,0.0010348148148148148,34,825,1350000,1350000,0.0076,0.0076,0.0011975752431599648,0.001197575243159965,0.001197575243159965,0.07006471405029296,4.767499421666667,103060092,results/evidence/noisy/rate_pareto/rank/n_40/Rc_0p6667/points/result_n_40_awgn_ebno_p2p0.mat
rate_pareto,rank,40,62400,3120,1048576,21,0.06246471405029297,1080,0,0.6666666666666666,0.6666666666666666,60.0,0.26548764014394954,0.0002458218890221755,1080,2.5,2500,10,0.004,0.0019197710897091793,0.007343800722249135,2.5185185185185187e-05,0.0019185185185185186,2.5185185185185187e-05,1.7037037037037038e-05,3.3333333333333335e-05,0.000557037037037037,0.0036592592592592592,0.0019185185185185186,0.000557037037037037,0.0036592592592592592,34,2590,1350000,1350000,0.004,0.004,0.0011975752431599648,0.001197575243159965,0.001197575243159965,0.06646471405029297,4.694214987222223,103564592,results/evidence/noisy/rate_pareto/rank/n_40/Rc_0p6667/points/result_n_40_awgn_ebno_p2p5.mat
waterfall,exact-threshold,42,168,8,2097152,14028,0.04682350158691406,771,18,0.5,0.49972222222222223,84.04669260700389,0.0879548878543584,0.00011407897257374631,771,0.5,2500,2500,1.0,0.9985255363096405,1,0.006633463035019455,0.9629499351491569,0.006696757457846952,0.006477827733154587,0.006794215578343594,0.9623967701066773,0.9634779144051556,0.9629499351491569,0.9623967701066773,0.9634779144051556,6393,928043,963750,963750,1.0,1.0,0.0011975752431599648,0.001199128518442922,0.001199128518442922,1,1.395263879722222,101548610,results/evidence/noisy/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p0p5.mat
waterfall,exact-threshold,42,168,8,2097152,14028,0.04682350158691406,771,18,0.5,0.49972222222222223,84.04669260700389,0.0879548878543584,0.00011407897257374631,771,0.6,2500,2499,0.9996,0.9977733793013243,0.9999898729280854,0.006696757457846952,0.9222526588845655,0.006696757457846952,0.006546480112563348,0.006856464562827752,0.9190321040944653,0.9252572773324091,0.9222526588845655,0.9190321040944653,0.9252572773324091,6454,888821,963750,963750,0.9995994811932555,0.9996005188067445,0.0011975752431599648,0.001199128518442922,0.001199128518442922,1,1.3618918522222223,101649510,results/evidence/noisy/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p0p6.mat
waterfall,exact-threshold,42,168,8,2097152,14028,0.04682350158691406,771,18,0.5,0.49972222222222223,84.04669260700389,0.0879548878543584,0.00011407897257374631,771,0.7,2500,2280,0.912,0.9002065796709032,0.9228174574146644,0.006663553826199741,0.5462402075226978,0.006696757457846952,0.006496700286390238,0.006830602510399471,0.5311808365041105,0.5609167922233705,0.5462402075226978,0.5311808365041105,0.5609167922233705,6422,526439,963750,963750,0.911998962386511,0.9120010376134889,0.0011975752431599648,0.001199128518442922,0.001199128518442922,0.9588235015869141,1.1032822955555555,101750410,results/evidence/noisy/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p0p7.mat
waterfall,exact-threshold,42,168,8,2097152,14028,0.04682350158691406,771,18,0.5,0.49972222222222223,84.04669260700389,0.0879548878543584,0.00011407897257374631,771,0.8,2500,546,0.2184,0.20234166239259543,0.23512059763432344,0.006680155642023346,0.03548534370946822,0.006696757457846952,0.0065190955649813654,0.006830800966667808,0.03062738514471175,0.04058180640970701,0.03548534370946822,0.03062738514471175,0.04058180640970701,6438,34199,963750,963750,0.2184083009079118,0.2183916990920882,0.0011975752431599648,0.001199128518442922,0.001199128518442922,0.2652235015869141,0.8120566236111111,101851310,results/evidence/noisy/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p0p8.mat
waterfall,exact-threshold,42,168,8,2097152,14028,0.04682350158691406,771,18,0.5,0.49972222222222223,84.04669260700389,0.0879548878543584,0.00011407897257374631,771,0.9,2500,10,0.004,0.0019197710897091793,0.007343800722249135,0.006694682230869001,0.0006059662775616083,0.006696757457846952,0.006525449668747049,0.006859513307621831,5.084348300686283e-05,0.0014671626381949957,0.006694682230869001,0.006525449668747049,0.006859513307621831,6452,584,963750,963750,0.004003112840466926,0.003996887159533074,0.0011975752431599648,0.001199128518442922,0.001199128518442922,0.050823501586914066,0.7731694361111111,101952210,results/evidence/noisy/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p0p9.mat
waterfall,exact-threshold,42,168,8,2097152,14028,0.04682350158691406,771,18,0.5,0.49972222222222223,84.04669260700389,0.0879548878543584,0.00011407897257374631,771,1,2500,1,0.0004,1.0127071914576963e-05,0.002226620698675696,0.006694682230869001,0.00039740596627756163,0.006696757457846952,0.006536090133502676,0.006860593609437985,0.0,0.0011922451148041772,0.006694682230869001,0.006536090133502676,0.006860593609437985,6452,383,963750,963750,0.0003994811932555123,0.00040051880674448766,0.0011975752431599648,0.001199128518442922,0.001199128518442922,0.04722350158691406,0.81236496,102053110,results/evidence/noisy/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p1p0.mat
waterfall,exact-threshold,42,168,8,2097152,14028,0.04682350158691406,771,18,0.5,0.49972222222222223,84.04669260700389,0.0879548878543584,0.00011407897257374631,771,1.1,2500,1,0.0004,1.0127071914576963e-05,0.002226620698675696,0.006695719844357977,0.0003859922178988327,0.006696757457846952,0.006538009377960444,0.006855441188677679,0.0,0.0011580066927806168,0.006695719844357977,0.006538009377960444,0.006855441188677679,6453,372,963750,963750,0.0003994811932555123,0.00040051880674448766,0.0011975752431599648,0.001199128518442922,0.001199128518442922,0.04722350158691406,0.9166464591666666,102154010,results/evidence/noisy/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p1p1.mat
waterfall,exact-threshold,42,168,8,2097152,14028,0.04682350158691406,771,18,0.5,0.49972222222222223,84.04669260700389,0.0879548878543584,0.00011407897257374631,771,1.2000000000000002,2500,2,0.0008,9.689839917819219e-05,0.002886856904276735,0.00670609597924773,0.0007138780804150454,0.006696757457846952,0.006550494737191619,0.006884336914364452,0.0,0.0017858143458689684,0.00670609597924773,0.006550494737191619,0.006884336914364452,6463,688,963750,963750,0.0008,0.0008,0.0011975752431599648,0.001199128518442922,0.001199128518442922,0.047623501586914065,0.5929215183333333,102254910,results/evidence/noisy/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p1p2.mat
waterfall,exact-threshold,42,168,8,2097152,14028,0.04682350158691406,771,18,0.5,0.49972222222222223,84.04669260700389,0.0879548878543584,0.00011407897257374631,771,1.3,2500,1,0.0004,1.0127071914576963e-05,0.002226620698675696,0.006694682230869001,0.00034137483787289235,0.006696757457846952,0.006539046992526062,0.006860650558180122,0.0,0.0010241532058485685,0.006694682230869001,0.006539046992526062,0.006860650558180122,6452,329,963750,963750,0.00040051880674448766,0.0003994811932555123,0.0011975752431599648,0.001199128518442922,0.001199128518442922,0.04722350158691406,0.5916805283333334,102355810,results/evidence/noisy/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p1p3.mat
waterfall,exact-threshold,42,168,8,2097152,14028,0.04682350158691406,771,18,0.5,0.49972222222222223,84.04669260700389,0.0879548878543584,0.00011407897257374631,771,1.4,2500,0,0.0,0,0.001474463690359561,0.006696757457846952,0.0,0.006696757457846952,0.006525436127196718,0.006860614965105493,0,0,0.006696757457846952,0.006525436127196718,0.006860614965105493,6454,0,963750,963750,0.0,0.0,0.0011975752431599648,0.001199128518442922,0.001199128518442922,0.04682350158691406,0.6394278180555556,102456710,results/evidence/noisy/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p1p4.mat
waterfall,exact-threshold,42,168,8,2097152,14028,0.04682350158691406,771,18,0.5,0.49972222222222223,84.04669260700389,0.0879548878543584,0.00011407897257374631,771,1.5,2500,1,0.0004,1.0127071914576963e-05,0.002226620698675696,0.006693644617380026,0.0003953307392996109,0.006696757457846952,0.0065326925152111295,0.006855590569645931,0.0,0.0011860328291396747,0.006693644617380026,0.0065326925152111295,0.006855590569645931,6451,381,963750,963750,0.00040051880674448766,0.0003994811932555123,0.0011975752431599648,0.001199128518442922,0.001199128518442922,0.04722350158691406,0.6503329172222223,102557610,results/evidence/noisy/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p1p5.mat
waterfall,exact-threshold,42,168,8,2097152,14028,0.04682350158691406,771,18,0.5,0.49972222222222223,84.04669260700389,0.0879548878543584,0.00011407897257374631,771,1.6,2500,0,0.0,0,0.001474463690359561,0.006696757457846952,0.0,0.006696757457846952,0.006545259097007422,0.006854666745527501,0,0,0.006696757457846952,0.006545259097007422,0.006854666745527501,6454,0,963750,963750,0.0,0.0,0.0011975752431599648,0.001199128518442922,0.001199128518442922,0.04682350158691406,0.6387742069444444,102658510,results/evidence/noisy/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p1p6.mat
waterfall,exact-threshold,42,168,8,2097152,14028,0.04682350158691406,771,18,0.5,0.49972222222222223,84.04669260700389,0.0879548878543584,0.00011407897257374631,771,1.7000000000000002,2500,0,0.0,0,0.001474463690359561,0.006696757457846952,0.0,0.006696757457846952,0.006536971763394826,0.006856713571374466,0,0,0.006696757457846952,0.006536971763394826,0.006856713571374466,6454,0,963750,963750,0.0,0.0,0.0011975752431599648,0.001199128518442922,0.001199128518442922,0.04682350158691406,0.8225247569444445,102759410,results/evidence/noisy/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p1p7.mat
waterfall,exact-threshold,42,168,8,2097152,14028,0.04682350158691406,771,18,0.5,0.49972222222222223,84.04669260700389,0.0879548878543584,0.00011407897257374631,771,1.8,2500,0,0.0,0,0.001474463690359561,0.006696757457846952,0.0,0.006696757457846952,0.006531715916531,0.006857516394123018,0,0,0.006696757457846952,0.006531715916531,0.006857516394123018,6454,0,963750,963750,0.0,0.0,0.0011975752431599648,0.001199128518442922,0.001199128518442922,0.04682350158691406,0.6629214888888888,102860310,results/evidence/noisy/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p1p8.mat
waterfall,exact-threshold,42,168,8,2097152,14028,0.04682350158691406,771,18,0.5,0.49972222222222223,84.04669260700389,0.0879548878543584,0.00011407897257374631,771,1.9,2500,2,0.0008,9.689839917819219e-05,0.002886856904276735,0.006696757457846952,1.3488975356679637e-05,0.006696757457846952,0.006526798786783285,0.006853294873258142,0.0,4.0466842092156485e-05,0.006696757457846952,0.006526798786783285,0.006853294873258142,6454,13,963750,963750,0.0008,0.0008,0.0011975752431599648,0.001199128518442922,0.001199128518442922,0.047623501586914065,0.6249192002777777,102961210,results/evidence/noisy/waterfall/exact-threshold/n_42/Rc_0p5/points/result_n_42_awgn_ebno_p1p9.mat
