source_file,function_type,function_label,n,E2,ldpc_code_rate,ebno_db,channel_uses_per_bfc_decision,parallel_bfc_rate,frames,stopping_mode,coded_false_positive_count,coded_negative_trials,coded_false_negative_count,coded_positive_trials,coded_fpr,coded_fnr,coded_max_fpr_fnr,coded_fp_plus_fn_over_trials,coded_max_ci95_lower,coded_max_ci95_upper,coded_max_zero_event_upper95,uncoded_false_positive_count,uncoded_negative_trials,uncoded_false_negative_count,uncoded_positive_trials,uncoded_fpr,uncoded_fnr,uncoded_max_fpr_fnr,uncoded_fp_plus_fn_over_trials,uncoded_max_ci95_lower,uncoded_max_ci95_upper,uncoded_max_zero_event_upper95,noiseless_false_positive_count,noiseless_negative_trials,noiseless_false_negative_count,noiseless_positive_trials,noiseless_fpr,noiseless_fnr,noiseless_max_fpr_fnr,noiseless_fp_plus_fn_over_trials,noiseless_max_ci95_lower,noiseless_max_ci95_upper,noiseless_max_zero_event_upper95
results/noisy_channel_confirmatory_bp/rate_pareto/rank/n_40/Rc_0p3333/points/result_n_40_awgn_ebno_p1p0.mat,rank,Rank,40,0.1,0.333333333333333,1,120,0.132743820071975,2500,fixed_frames,15,675000,247,675000,2.22222222222222e-05,0.000365925925925926,0.000365925925925926,0.000194074074074074,1.33333333333333e-05,0.00109777777777778,NaN,16,675000,601249,675000,2.37037037037037e-05,0.890739259259259,0.890739259259259,0.445381481481481,0.89002962962963,0.89149037037037,NaN,15,675000,0,675000,2.22222222222222e-05,0,2.22222222222222e-05,1.11111111111111e-05,1.18518518518519e-05,3.55555555555556e-05,NaN
results/noisy_channel_confirmatory_bp/rate_pareto/rank/n_40/Rc_0p3333/points/result_n_40_awgn_ebno_p1p5.mat,rank,Rank,40,0.1,0.333333333333333,1.5,120,0.132743820071975,2500,fixed_frames,15,675000,0,675000,2.22222222222222e-05,0,2.22222222222222e-05,1.11111111111111e-05,1.18518518518519e-05,3.40740740740741e-05,NaN,15,675000,566438,675000,2.22222222222222e-05,0.839167407407407,0.839167407407407,0.419594814814815,0.838346666666667,0.840037037037037,NaN,15,675000,0,675000,2.22222222222222e-05,0,2.22222222222222e-05,1.11111111111111e-05,1.18518518518519e-05,3.40740740740741e-05,NaN
results/noisy_channel_confirmatory_bp/rate_pareto/rank/n_40/Rc_0p3333/points/result_n_40_awgn_ebno_p2p0.mat,rank,Rank,40,0.1,0.333333333333333,2,120,0.132743820071975,2500,fixed_frames,15,675000,0,675000,2.22222222222222e-05,0,2.22222222222222e-05,1.11111111111111e-05,1.18518518518519e-05,3.40740740740741e-05,NaN,15,675000,520537,675000,2.22222222222222e-05,0.771165925925926,0.771165925925926,0.385594074074074,0.770137777777778,0.772133333333333,NaN,15,675000,0,675000,2.22222222222222e-05,0,2.22222222222222e-05,1.11111111111111e-05,1.18518518518519e-05,3.40740740740741e-05,NaN
results/noisy_channel_confirmatory_bp/rate_pareto/rank/n_40/Rc_0p3333/points/result_n_40_awgn_ebno_p2p5.mat,rank,Rank,40,0.1,0.333333333333333,2.5,120,0.132743820071975,2500,fixed_frames,15,675000,0,675000,2.22222222222222e-05,0,2.22222222222222e-05,1.11111111111111e-05,1.18518518518519e-05,3.40740740740741e-05,NaN,15,675000,464656,675000,2.22222222222222e-05,0.688379259259259,0.688379259259259,0.344200740740741,0.687291851851852,0.689474074074074,NaN,15,675000,0,675000,2.22222222222222e-05,0,2.22222222222222e-05,1.11111111111111e-05,1.18518518518519e-05,3.40740740740741e-05,NaN
results/noisy_channel_confirmatory_bp/rate_pareto/rank/n_40/Rc_0p4/points/result_n_40_awgn_ebno_p1p0.mat,rank,Rank,40,0.1,0.4,1,100,0.15929258408637,2500,fixed_frames,16,810000,324,810000,1.97530864197531e-05,0.0004,0.0004,0.000209876543209877,1.23456790123457e-05,0.0012,NaN,12,810000,721605,810000,1.48148148148148e-05,0.89087037037037,0.89087037037037,0.445442592592593,0.890182716049383,0.891540740740741,NaN,16,810000,0,810000,1.97530864197531e-05,0,1.97530864197531e-05,9.87654320987654e-06,9.87654320987654e-06,3.08641975308642e-05,NaN
results/noisy_channel_confirmatory_bp/rate_pareto/rank/n_40/Rc_0p4/points/result_n_40_awgn_ebno_p1p5.mat,rank,Rank,40,0.1,0.4,1.5,100,0.15929258408637,2500,fixed_frames,16,810000,0,810000,1.97530864197531e-05,0,1.97530864197531e-05,9.87654320987654e-06,1.11111111111111e-05,2.96296296296296e-05,NaN,23,810000,680441,810000,2.83950617283951e-05,0.840050617283951,0.840050617283951,0.42003950617284,0.839254320987654,0.840817283950617,NaN,16,810000,0,810000,1.97530864197531e-05,0,1.97530864197531e-05,9.87654320987654e-06,1.11111111111111e-05,2.96296296296296e-05,NaN
results/noisy_channel_confirmatory_bp/rate_pareto/rank/n_40/Rc_0p4/points/result_n_40_awgn_ebno_p2p0.mat,rank,Rank,40,0.1,0.4,2,100,0.15929258408637,2500,fixed_frames,16,810000,111,810000,1.97530864197531e-05,0.000137037037037037,0.000137037037037037,7.83950617283951e-05,1.23456790123457e-05,0.000411111111111111,NaN,16,810000,625183,810000,1.97530864197531e-05,0.771830864197531,0.771830864197531,0.385925308641975,0.770911111111111,0.772734567901235,NaN,16,810000,0,810000,1.97530864197531e-05,0,1.97530864197531e-05,9.87654320987654e-06,1.11111111111111e-05,2.96296296296296e-05,NaN
results/noisy_channel_confirmatory_bp/rate_pareto/rank/n_40/Rc_0p4/points/result_n_40_awgn_ebno_p2p5.mat,rank,Rank,40,0.1,0.4,2.5,100,0.15929258408637,2500,fixed_frames,16,810000,0,810000,1.97530864197531e-05,0,1.97530864197531e-05,9.87654320987654e-06,9.87654320987654e-06,2.96296296296296e-05,NaN,21,810000,558402,810000,2.59259259259259e-05,0.689385185185185,0.689385185185185,0.344705555555556,0.688398765432099,0.69038024691358,NaN,16,810000,0,810000,1.97530864197531e-05,0,1.97530864197531e-05,9.87654320987654e-06,1.11111111111111e-05,2.96296296296296e-05,NaN
results/noisy_channel_confirmatory_bp/rate_pareto/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p0.mat,rank,Rank,40,0.1,0.5,1,80,0.199115730107962,2500,fixed_frames,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.58024691358025e-05,3.45679012345679e-05,NaN,28,1012500,901708,1012500,2.76543209876543e-05,0.890575802469136,0.890575802469136,0.445301728395062,0.890005925925926,0.8912,NaN,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.48148148148148e-05,3.55555555555556e-05,NaN
results/noisy_channel_confirmatory_bp/rate_pareto/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p1p5.mat,rank,Rank,40,0.1,0.5,1.5,80,0.199115730107962,2500,fixed_frames,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.58024691358025e-05,3.45679012345679e-05,NaN,22,1012500,849468,1012500,2.17283950617284e-05,0.838980740740741,0.838980740740741,0.419501234567901,0.83824987654321,0.839667160493827,NaN,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.48148148148148e-05,3.45679012345679e-05,NaN
results/noisy_channel_confirmatory_bp/rate_pareto/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p2p0.mat,rank,Rank,40,0.1,0.5,2,80,0.199115730107962,2500,fixed_frames,25,1012500,1,1012500,2.46913580246914e-05,9.87654320987654e-07,2.46913580246914e-05,1.28395061728395e-05,1.58024691358025e-05,3.45679012345679e-05,NaN,15,1012500,781317,1012500,1.48148148148148e-05,0.771671111111111,0.771671111111111,0.385842962962963,0.770906666666667,0.772454320987654,NaN,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.48148148148148e-05,3.45679012345679e-05,NaN
results/noisy_channel_confirmatory_bp/rate_pareto/rank/n_40/Rc_0p5/points/result_n_40_awgn_ebno_p2p5.mat,rank,Rank,40,0.1,0.5,2.5,80,0.199115730107962,2500,fixed_frames,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.58024691358025e-05,3.45679012345679e-05,NaN,15,1012500,696195,1012500,1.48148148148148e-05,0.6876,0.6876,0.343807407407407,0.686708148148148,0.688479012345679,NaN,25,1012500,0,1012500,2.46913580246914e-05,0,2.46913580246914e-05,1.23456790123457e-05,1.58024691358025e-05,3.45679012345679e-05,NaN
results/noisy_channel_confirmatory_bp/rate_pareto/rank/n_40/Rc_0p6/points/result_n_40_awgn_ebno_p1p0.mat,rank,Rank,40,0.1,0.6,1,66.6666666666667,0.238938876129555,2500,fixed_frames,27,1215000,1166236,1215000,2.22222222222222e-05,0.959865020576132,0.959865020576132,0.479943621399177,0.958716049382716,0.960821399176955,NaN,26,1215000,1082525,1215000,2.13991769547325e-05,0.8909670781893,0.8909670781893,0.445494238683128,0.890395884773663,0.891547325102881,NaN,33,1215000,0,1215000,2.71604938271605e-05,0,2.71604938271605e-05,1.35802469135802e-05,1.89300411522634e-05,3.7037037037037e-05,NaN
results/noisy_channel_confirmatory_bp/rate_pareto/rank/n_40/Rc_0p6/points/result_n_40_awgn_ebno_p1p5.mat,rank,Rank,40,0.1,0.6,1.5,66.6666666666667,0.238938876129555,2500,fixed_frames,33,1215000,259,1215000,2.71604938271605e-05,0.000213168724279835,0.000213168724279835,0.000120164609053498,2.30452674897119e-05,0.000540740740740741,NaN,19,1215000,1019681,1215000,1.56378600823045e-05,0.839243621399177,0.839243621399177,0.41962962962963,0.838588477366255,0.839853497942387,NaN,33,1215000,0,1215000,2.71604938271605e-05,0,2.71604938271605e-05,1.35802469135802e-05,1.81069958847737e-05,3.7037037037037e-05,NaN
results/noisy_channel_confirmatory_bp/rate_pareto/rank/n_40/Rc_0p6/points/result_n_40_awgn_ebno_p2p0.mat,rank,Rank,40,0.1,0.6,2,66.6666666666667,0.238938876129555,2500,fixed_frames,33,1215000,0,1215000,2.71604938271605e-05,0,2.71604938271605e-05,1.35802469135802e-05,1.81069958847737e-05,3.7037037037037e-05,NaN,22,1215000,937415,1215000,1.81069958847737e-05,0.771534979423868,0.771534979423868,0.385776543209877,0.77078353909465,0.772284773662551,NaN,33,1215000,0,1215000,2.71604938271605e-05,0,2.71604938271605e-05,1.35802469135802e-05,1.81069958847737e-05,3.62139917695473e-05,NaN
results/noisy_channel_confirmatory_bp/rate_pareto/rank/n_40/Rc_0p6/points/result_n_40_awgn_ebno_p2p5.mat,rank,Rank,40,0.1,0.6,2.5,66.6666666666667,0.238938876129555,2500,fixed_frames,33,1215000,0,1215000,2.71604938271605e-05,0,2.71604938271605e-05,1.35802469135802e-05,1.81069958847737e-05,3.7037037037037e-05,NaN,20,1215000,836280,1215000,1.64609053497942e-05,0.688296296296296,0.688296296296296,0.344156378600823,0.687459259259259,0.689120164609053,NaN,33,1215000,0,1215000,2.71604938271605e-05,0,2.71604938271605e-05,1.35802469135802e-05,1.81069958847737e-05,3.62139917695473e-05,NaN
results/noisy_channel_confirmatory_bp/rate_pareto/rank/n_40/Rc_0p6667/points/result_n_40_awgn_ebno_p1p0.mat,rank,Rank,40,0.1,0.666666666666667,1,60,0.26548764014395,2500,fixed_frames,15,1350000,1240057,1350000,1.11111111111111e-05,0.918560740740741,0.918560740740741,0.459285925925926,0.917946666666667,0.919160740740741,NaN,26,1350000,1202702,1350000,1.92592592592593e-05,0.89089037037037,0.89089037037037,0.445454814814815,0.890391851851852,0.891406666666667,NaN,34,1350000,0,1350000,2.51851851851852e-05,0,2.51851851851852e-05,1.25925925925926e-05,1.7037037037037e-05,3.40740740740741e-05,NaN
results/noisy_channel_confirmatory_bp/rate_pareto/rank/n_40/Rc_0p6667/points/result_n_40_awgn_ebno_p1p5.mat,rank,Rank,40,0.1,0.666666666666667,1.5,60,0.26548764014395,2500,fixed_frames,34,1350000,757474,1350000,2.51851851851852e-05,0.561091851851852,0.561091851851852,0.280558518518519,0.556214074074074,0.56572,NaN,30,1350000,1132741,1350000,2.22222222222222e-05,0.839067407407407,0.839067407407407,0.419544814814815,0.83847037037037,0.839673333333333,NaN,34,1350000,0,1350000,2.51851851851852e-05,0,2.51851851851852e-05,1.25925925925926e-05,1.7037037037037e-05,3.40740740740741e-05,NaN
results/noisy_channel_confirmatory_bp/rate_pareto/rank/n_40/Rc_0p6667/points/result_n_40_awgn_ebno_p2p0.mat,rank,Rank,40,0.1,0.666666666666667,2,60,0.26548764014395,2500,fixed_frames,34,1350000,825,1350000,2.51851851851852e-05,0.000611111111111111,0.000611111111111111,0.000318148148148148,0.000259259259259259,0.00103481481481481,NaN,25,1350000,1041777,1350000,1.85185185185185e-05,0.771686666666667,0.771686666666667,0.385852592592593,0.77096,0.772398518518518,NaN,34,1350000,0,1350000,2.51851851851852e-05,0,2.51851851851852e-05,1.25925925925926e-05,1.7037037037037e-05,3.40740740740741e-05,NaN
results/noisy_channel_confirmatory_bp/rate_pareto/rank/n_40/Rc_0p6667/points/result_n_40_awgn_ebno_p2p5.mat,rank,Rank,40,0.1,0.666666666666667,2.5,60,0.26548764014395,2500,fixed_frames,34,1350000,2590,1350000,2.51851851851852e-05,0.00191851851851852,0.00191851851851852,0.000971851851851852,0.000557037037037037,0.00365925925925926,NaN,29,1350000,928849,1350000,2.14814814814815e-05,0.688036296296296,0.688036296296296,0.344028888888889,0.687236296296296,0.68880962962963,NaN,34,1350000,0,1350000,2.51851851851852e-05,0,2.51851851851852e-05,1.25925925925926e-05,1.62962962962963e-05,3.33333333333333e-05,NaN
